Zeit;Kanal A
(ms);(V)

-10,27499973;0,90557330
-10,24999973;0,88668800
-10,22499973;0,88668800
-10,19999973;0,84897880
-10,17499973;0,88668800
-10,14999973;0,92445870
-10,12499973;0,88668800
-10,09999973;0,88668800
-10,07499973;0,88668800
-10,04999974;0,88668800
-10,02499974;0,88668800
-9,99999974;0,88668800
-9,97499974;0,88668800
-9,94999974;0,88668800
-9,92499974;0,88668800
-9,89999974;0,90557330
-9,87499974;0,88668800
-9,84999974;0,88668800
-9,82499974;0,88668800
-9,79999974;0,88668800
-9,77499974;0,88668800
-9,74999974;0,88668800
-9,72499974;0,88668800
-9,69999974;0,88668800
-9,67499974;0,88668800
-9,64999975;0,88668800
-9,62499975;0,88668800
-9,59999975;0,88668800
-9,57499975;0,90557330
-9,54999975;0,88668800
-9,52499975;0,90557330
-9,49999975;0,84897880
-9,47499975;0,90557330
-9,44999975;0,88668800
-9,42499975;0,88668800
-9,39999975;0,88668800
-9,37499975;0,88668800
-9,34999975;0,88668800
-9,32499975;0,88668800
-9,29999975;0,88668800
-9,27499975;0,90557330
-9,24999976;0,86780270
-9,22499976;0,88668800
-9,19999976;0,90557330
-9,17499976;0,90557330
-9,14999976;0,90557330
-9,12499976;0,90557330
-9,09999976;0,90557330
-9,07499976;0,90557330
-9,04999976;0,88668800
-9,02499976;0,88668800
-8,99999976;0,88668800
-8,97499976;0,88668800
-8,94999976;0,86780270
-8,92499976;0,88668800
-8,89999976;0,86780270
-8,87499976;0,88668800
-8,84999977;0,88668800
-8,82499977;0,88668800
-8,79999977;0,88668800
-8,77499977;0,88668800
-8,74999977;0,88668800
-8,72499977;0,88668800
-8,69999977;0,98105320
-8,67499977;0,86780270
-8,64999977;0,98105320
-8,62499977;0,92445870
-8,59999977;0,84897880
-8,57499977;0,88668800
-8,54999977;1,11312700
-8,52499977;0,88668800
-8,49999977;0,88668800
-8,47499977;0,86780270
-8,44999978;0,90557330
-8,42499978;0,94328250
-8,39999978;0,92445870
-8,37499978;0,88668800
-8,34999978;0,90557330
-8,32499978;0,90557330
-8,29999978;0,90557330
-8,27499978;0,88668800
-8,24999978;0,90557330
-8,22499978;0,92445870
-8,19999978;0,88668800
-8,17499978;0,88668800
-8,14999978;0,88668800
-8,12499978;0,88668800
-8,09999978;0,92445870
-8,07499979;0,88668800
-8,04999979;0,88668800
-8,02499979;0,88668800
-7,99999979;0,88668800
-7,97499979;0,88668800
-7,94999979;0,88668800
-7,92499979;0,88668800
-7,89999979;0,88668800
-7,87499979;0,94328250
-7,84999979;0,88668800
-7,82499979;0,84897880
-7,79999979;0,88668800
-7,77499979;0,90557330
-7,74999979;0,86780270
-7,72499979;0,88668800
-7,69999979;0,88668800
-7,67499980;0,88668800
-7,64999980;0,92445870
-7,62499980;0,86780270
-7,59999980;0,86780270
-7,57499980;0,96216780
-7,54999980;0,84897880
-7,52499980;0,88668800
-7,49999980;0,88668800
-7,47499980;0,90557330
-7,44999980;0,88668800
-7,42499980;0,88668800
-7,39999980;0,86780270
-7,37499980;0,90557330
-7,34999980;0,90557330
-7,32499980;0,88668800
-7,29999980;0,88668800
-7,27499981;0,88668800
-7,24999981;0,88668800
-7,22499981;0,88668800
-7,19999981;0,88668800
-7,17499981;0,90557330
-7,14999981;0,88668800
-7,12499981;0,88668800
-7,09999981;0,90557330
-7,07499981;0,88668800
-7,04999981;0,88668800
-7,02499981;0,90557330
-6,99999981;0,88668800
-6,97499981;0,90557330
-6,94999981;0,88668800
