Zeit;Kanal A
(ms);(V)

-0,12499999;0,69801920
-0,09999999;0,69801920
-0,07499999;0,71690450
-0,04999999;0,67919530
-0,02499999;0,69801920
0,00000001;0,67919530
0,02500001;0,67919530
0,05000001;0,67919530
0,07500001;0,67919530
0,10000001;0,69801920
0,12500001;0,67919530
0,15000001;0,69801920
0,17500001;0,69801920
0,20000001;0,67919530
0,22500001;0,67919530
0,25000000;0,69801920
0,27500000;0,69801920
0,30000000;0,69801920
0,32500000;0,67919530
0,35000000;0,66031000
0,37500000;0,69801920
0,40000000;0,69801920
0,42500000;0,67919530
0,45000000;0,69801920
0,47500000;0,69801920
0,50000000;0,69801920
0,52500000;0,69801920
0,55000000;0,71690450
0,57500000;0,69801920
0,60000000;0,67919530
0,62500000;0,69801920
0,64999999;0,69801920
0,67499999;0,67919530
0,69999999;0,69801920
0,72499999;0,69801920
0,74999999;0,69801920
0,77499999;0,67919530
0,79999999;0,67919530
0,82499999;0,67919530
0,84999999;0,67919530
0,87499999;0,69801920
0,89999999;0,69801920
0,92499999;0,69801920
0,94999999;0,69801920
0,97499999;0,67919530
0,99999999;0,67919530
1,02499999;0,67919530
1,04999998;0,67919530
1,07499998;0,67919530
1,09999998;0,69801920
1,12499998;0,69801920
1,14999998;0,69801920
1,17499998;0,69801920
1,19999998;0,69801920
1,22499998;0,67919530
1,24999998;0,69801920
1,27499998;0,69801920
1,29999998;0,69801920
1,32499998;0,69801920
1,34999998;0,67919530
1,37499998;0,67919530
1,39999998;0,67919530
1,42499997;0,71690450
1,44999997;0,69801920
1,47499997;0,67919530
1,49999997;0,69801920
1,52499997;0,67919530
1,54999997;0,73578980
1,57499997;0,69801920
1,59999997;0,67919530
1,62499997;0,69801920
1,64999997;0,71690450
1,67499997;0,67919530
1,69999997;0,71690450
1,72499997;0,67919530
1,74999997;0,69801920
1,77499997;0,66031000
1,79999997;0,67919530
